,Date,Advances,Unchanged,Declines,Total,pct_Adv,pct_Unc,pct_Dec,MA20,MA60,MA200,pct_MA20,pct_MA60,pct_MA200,RSI>70,RSI<30,pct_RSI>70,pct_RSI<30,MACD>0,MACD>Signal,pct_MACD>0,pct_MACD>Signal,New_High_20d,New_High_60d,New_High_250d,New_Low_20d,New_Low_60d,New_Low_250d,pct_New_High_20d,pct_New_High_60d,pct_New_High_250d,pct_New_Low_20d,pct_New_Low_60d,pct_New_Low_250d
642,2022-07-22,66,47,34,147,44.89795918367347,31.972789115646258,23.12925170068027,54,24,31,36.734693877551024,16.3265306122449,21.08843537414966,3,6,2.0408163265306123,4.081632653061225,19,94,12.92517006802721,63.945578231292515,8,4,3,1,0,0,5.442176870748299,2.7210884353741496,2.0408163265306123,0.6802721088435374,0.0,0.0
643,2022-07-25,84,30,33,147,57.142857142857146,20.408163265306122,22.448979591836736,69,26,34,46.93877551020408,17.687074829931973,23.12925170068027,2,3,1.3605442176870748,2.0408163265306123,21,115,14.285714285714286,78.2312925170068,12,3,1,2,1,0,8.16326530612245,2.0408163265306123,0.6802721088435374,1.3605442176870748,0.6802721088435374,0.0
644,2022-07-26,29,38,80,147,19.727891156462587,25.85034013605442,54.42176870748299,69,23,32,46.93877551020408,15.646258503401361,21.768707482993197,2,4,1.3605442176870748,2.7210884353741496,22,119,14.965986394557824,80.95238095238095,9,1,0,5,5,2,6.122448979591836,0.6802721088435374,0.0,3.401360544217687,3.401360544217687,1.3605442176870748
645,2022-07-27,80,42,25,147,54.42176870748299,28.571428571428573,17.006802721088434,79,32,32,53.74149659863946,21.768707482993197,21.768707482993197,2,4,1.3605442176870748,2.7210884353741496,26,126,17.687074829931973,85.71428571428571,7,2,1,4,3,2,4.761904761904762,1.3605442176870748,0.6802721088435374,2.7210884353741496,2.0408163265306123,1.3605442176870748
646,2022-08-01,100,28,19,147,68.02721088435374,19.047619047619047,12.92517006802721,98,42,32,66.66666666666667,28.571428571428573,21.768707482993197,1,2,0.6802721088435374,1.3605442176870748,31,129,21.08843537414966,87.75510204081633,20,3,2,3,3,1,13.605442176870747,2.0408163265306123,1.3605442176870748,2.0408163265306123,2.0408163265306123,0.6802721088435374
647,2022-08-02,32,39,76,147,21.768707482993197,26.53061224489796,51.70068027210884,98,40,34,66.66666666666667,27.210884353741495,23.12925170068027,2,3,1.3605442176870748,2.0408163265306123,35,133,23.80952380952381,90.47619047619048,11,6,4,3,1,0,7.482993197278912,4.081632653061225,2.7210884353741496,2.0408163265306123,0.6802721088435374,0.0
648,2022-08-03,59,46,42,147,40.136054421768705,31.292517006802722,28.571428571428573,101,45,36,68.70748299319727,30.612244897959183,24.489795918367346,3,3,2.0408163265306123,2.0408163265306123,43,135,29.25170068027211,91.83673469387755,17,6,3,4,2,2,11.564625850340136,4.081632653061225,2.0408163265306123,2.7210884353741496,1.3605442176870748,1.3605442176870748
649,2022-08-04,66,33,48,147,44.89795918367347,22.448979591836736,32.6530612244898,113,46,38,76.87074829931973,31.292517006802722,25.85034013605442,2,1,1.3605442176870748,0.6802721088435374,48,134,32.6530612244898,91.15646258503402,29,3,1,1,0,0,19.727891156462587,2.0408163265306123,0.6802721088435374,0.6802721088435374,0.0,0.0
650,2022-08-05,71,34,42,147,48.29931972789116,23.12925170068027,28.571428571428573,112,48,39,76.19047619047619,32.6530612244898,26.53061224489796,2,0,1.3605442176870748,0.0,52,134,35.374149659863946,91.15646258503402,23,0,0,1,0,0,15.646258503401361,0.0,0.0,0.6802721088435374,0.0,0.0
651,2022-08-08,60,37,50,147,40.816326530612244,25.170068027210885,34.01360544217687,112,60,39,76.19047619047619,40.816326530612244,26.53061224489796,4,0,2.7210884353741496,0.0,65,135,44.21768707482993,91.83673469387755,23,0,0,1,1,1,15.646258503401361,0.0,0.0,0.6802721088435374,0.6802721088435374,0.6802721088435374
652,2022-08-09,64,39,44,147,43.53741496598639,26.53061224489796,29.931972789115648,119,62,41,80.95238095238095,42.17687074829932,27.891156462585034,6,1,4.081632653061225,0.6802721088435374,73,132,49.65986394557823,89.79591836734694,31,5,1,0,0,0,21.08843537414966,3.401360544217687,0.6802721088435374,0.0,0.0,0.0
653,2022-08-10,32,35,80,147,21.768707482993197,23.80952380952381,54.42176870748299,110,58,41,74.82993197278911,39.45578231292517,27.891156462585034,9,2,6.122448979591836,1.3605442176870748,82,130,55.78231292517007,88.43537414965986,17,5,0,3,3,3,11.564625850340136,3.401360544217687,0.0,2.0408163265306123,2.0408163265306123,2.0408163265306123
654,2022-08-11,59,35,53,147,40.136054421768705,23.80952380952381,36.054421768707485,104,61,43,70.74829931972789,41.49659863945578,29.25170068027211,8,2,5.442176870748299,1.3605442176870748,80,129,54.42176870748299,87.75510204081633,22,4,0,8,6,3,14.965986394557824,2.7210884353741496,0.0,5.442176870748299,4.081632653061225,2.0408163265306123
655,2022-08-15,72,30,45,147,48.97959183673469,20.408163265306122,30.612244897959183,105,60,42,71.42857142857143,40.816326530612244,28.571428571428573,14,5,9.523809523809524,3.401360544217687,81,120,55.10204081632653,81.63265306122449,24,4,3,8,5,2,16.3265306122449,2.7210884353741496,2.0408163265306123,5.442176870748299,3.401360544217687,1.3605442176870748
656,2022-08-16,49,32,66,147,33.333333333333336,21.768707482993197,44.89795918367347,106,65,41,72.10884353741497,44.21768707482993,27.891156462585034,14,4,9.523809523809524,2.7210884353741496,85,112,57.82312925170068,76.19047619047619,20,4,1,4,4,2,13.605442176870747,2.7210884353741496,0.6802721088435374,2.7210884353741496,2.7210884353741496,1.3605442176870748
657,2022-08-17,77,38,32,147,52.38095238095238,25.85034013605442,21.768707482993197,106,66,46,72.10884353741497,44.89795918367347,31.292517006802722,14,2,9.523809523809524,1.3605442176870748,87,116,59.183673469387756,78.91156462585035,19,7,1,2,2,0,12.92517006802721,4.761904761904762,0.6802721088435374,1.3605442176870748,1.3605442176870748,0.0
658,2022-08-18,48,42,57,147,32.6530612244898,28.571428571428573,38.775510204081634,104,68,47,70.74829931972789,46.25850340136054,31.972789115646258,15,2,10.204081632653061,1.3605442176870748,89,109,60.54421768707483,74.14965986394557,16,9,2,3,1,0,10.884353741496598,6.122448979591836,1.3605442176870748,2.0408163265306123,0.6802721088435374,0.0
659,2022-08-19,34,36,77,147,23.12925170068027,24.489795918367346,52.38095238095238,96,68,44,65.3061224489796,46.25850340136054,29.931972789115648,7,2,4.761904761904762,1.3605442176870748,90,111,61.224489795918366,75.51020408163265,14,4,3,5,4,1,9.523809523809524,2.7210884353741496,2.0408163265306123,3.401360544217687,2.7210884353741496,0.6802721088435374
660,2022-08-22,35,47,65,147,23.80952380952381,31.972789115646258,44.21768707482993,88,65,46,59.863945578231295,44.21768707482993,31.292517006802722,7,4,4.761904761904762,2.7210884353741496,89,105,60.54421768707483,71.42857142857143,7,5,2,9,4,2,4.761904761904762,3.401360544217687,1.3605442176870748,6.122448979591836,2.7210884353741496,1.3605442176870748
661,2022-08-23,70,41,36,147,47.61904761904762,27.891156462585034,24.489795918367346,89,70,43,60.54421768707483,47.61904761904762,29.25170068027211,9,4,6.122448979591836,2.7210884353741496,91,103,61.904761904761905,70.06802721088435,11,7,3,9,3,2,7.482993197278912,4.761904761904762,2.0408163265306123,6.122448979591836,2.0408163265306123,1.3605442176870748
662,2022-08-24,65,36,46,147,44.21768707482993,24.489795918367346,31.292517006802722,95,72,44,64.62585034013605,48.97959183673469,29.931972789115648,13,5,8.843537414965986,3.401360544217687,90,100,61.224489795918366,68.02721088435374,19,5,4,5,3,1,12.92517006802721,3.401360544217687,2.7210884353741496,3.401360544217687,2.0408163265306123,0.6802721088435374
663,2022-08-25,85,39,23,147,57.82312925170068,26.53061224489796,15.646258503401361,105,86,50,71.42857142857143,58.50340136054422,34.01360544217687,16,4,10.884353741496598,2.7210884353741496,96,108,65.3061224489796,73.46938775510205,20,7,3,1,1,0,13.605442176870747,4.761904761904762,2.0408163265306123,0.6802721088435374,0.6802721088435374,0.0
664,2022-08-26,48,37,62,147,32.6530612244898,25.170068027210885,42.17687074829932,106,86,52,72.10884353741497,58.50340136054422,35.374149659863946,11,4,7.482993197278912,2.7210884353741496,99,109,67.34693877551021,74.14965986394557,16,5,2,5,3,1,10.884353741496598,3.401360544217687,1.3605442176870748,3.401360544217687,2.0408163265306123,0.6802721088435374
665,2022-08-29,28,18,101,147,19.047619047619047,12.244897959183673,68.70748299319727,83,73,46,56.46258503401361,49.65986394557823,31.292517006802722,8,5,5.442176870748299,3.401360544217687,99,94,67.34693877551021,63.945578231292515,7,4,2,12,7,3,4.761904761904762,2.7210884353741496,1.3605442176870748,8.16326530612245,4.761904761904762,2.0408163265306123
666,2022-08-30,80,32,35,147,54.42176870748299,21.768707482993197,23.80952380952381,89,88,51,60.54421768707483,59.863945578231295,34.69387755102041,16,2,10.884353741496598,1.3605442176870748,98,92,66.66666666666667,62.585034013605444,15,7,3,2,1,1,10.204081632653061,4.761904761904762,2.0408163265306123,1.3605442176870748,0.6802721088435374,0.6802721088435374
667,2022-08-31,42,28,77,147,28.571428571428573,19.047619047619047,52.38095238095238,81,77,52,55.10204081632653,52.38095238095238,35.374149659863946,12,1,8.16326530612245,0.6802721088435374,95,88,64.62585034013605,59.863945578231295,13,9,1,4,1,0,8.843537414965986,6.122448979591836,0.6802721088435374,2.7210884353741496,0.6802721088435374,0.0
668,2022-09-01,27,31,89,147,18.367346938775512,21.08843537414966,60.54421768707483,61,74,45,41.49659863945578,50.34013605442177,30.612244897959183,9,2,6.122448979591836,1.3605442176870748,90,73,61.224489795918366,49.65986394557823,11,6,0,16,3,1,7.482993197278912,4.081632653061225,0.0,10.884353741496598,2.0408163265306123,0.6802721088435374
669,2022-09-02,61,42,44,147,41.49659863945578,28.571428571428573,29.931972789115648,71,76,47,48.29931972789116,51.70068027210884,31.972789115646258,7,0,4.761904761904762,0.0,88,69,59.863945578231295,46.93877551020408,7,4,2,16,2,1,4.761904761904762,2.7210884353741496,1.3605442176870748,10.884353741496598,1.3605442176870748,0.6802721088435374
670,2022-09-05,44,33,70,147,29.931972789115648,22.448979591836736,47.61904761904762,63,74,46,42.857142857142854,50.34013605442177,31.292517006802722,8,0,5.442176870748299,0.0,85,60,57.82312925170068,40.816326530612244,9,5,2,10,3,1,6.122448979591836,3.401360544217687,1.3605442176870748,6.802721088435374,2.0408163265306123,0.6802721088435374
671,2022-09-06,89,25,33,147,60.54421768707483,17.006802721088434,22.448979591836736,76,85,52,51.70068027210884,57.82312925170068,35.374149659863946,14,0,9.523809523809524,0.0,85,69,57.82312925170068,46.93877551020408,16,10,3,3,1,1,10.884353741496598,6.802721088435374,2.0408163265306123,2.0408163265306123,0.6802721088435374,0.6802721088435374
672,2022-09-07,54,44,49,147,36.734693877551024,29.931972789115648,33.333333333333336,80,87,52,54.42176870748299,59.183673469387756,35.374149659863946,12,1,8.16326530612245,0.6802721088435374,85,72,57.82312925170068,48.97959183673469,15,10,1,4,2,2,10.204081632653061,6.802721088435374,0.6802721088435374,2.7210884353741496,1.3605442176870748,1.3605442176870748
673,2022-09-08,49,50,48,147,33.333333333333336,34.01360544217687,32.6530612244898,85,88,55,57.82312925170068,59.863945578231295,37.414965986394556,15,1,10.204081632653061,0.6802721088435374,87,81,59.183673469387756,55.10204081632653,17,9,0,2,1,1,11.564625850340136,6.122448979591836,0.0,1.3605442176870748,0.6802721088435374,0.6802721088435374
674,2022-09-09,59,53,35,147,40.136054421768705,36.054421768707485,23.80952380952381,88,91,54,59.863945578231295,61.904761904761905,36.734693877551024,14,0,9.523809523809524,0.0,91,86,61.904761904761905,58.50340136054422,13,11,2,3,2,2,8.843537414965986,7.482993197278912,1.3605442176870748,2.0408163265306123,1.3605442176870748,1.3605442176870748
675,2022-09-12,79,35,33,147,53.74149659863946,23.80952380952381,22.448979591836736,99,98,55,67.34693877551021,66.66666666666667,37.414965986394556,23,0,15.646258503401361,0.0,92,92,62.585034013605444,62.585034013605444,24,14,2,0,0,0,16.3265306122449,9.523809523809524,1.3605442176870748,0.0,0.0,0.0
676,2022-09-13,47,41,59,147,31.972789115646258,27.891156462585034,40.136054421768705,105,102,59,71.42857142857143,69.38775510204081,40.136054421768705,20,0,13.605442176870747,0.0,94,98,63.945578231292515,66.66666666666667,21,19,2,3,1,1,14.285714285714286,12.92517006802721,1.3605442176870748,2.0408163265306123,0.6802721088435374,0.6802721088435374
677,2022-09-14,48,48,51,147,32.6530612244898,32.6530612244898,34.69387755102041,100,96,58,68.02721088435374,65.3061224489796,39.45578231292517,22,0,14.965986394557824,0.0,95,95,64.62585034013605,64.62585034013605,15,11,3,3,1,0,10.204081632653061,7.482993197278912,2.0408163265306123,2.0408163265306123,0.6802721088435374,0.0
678,2022-09-15,31,32,84,147,21.08843537414966,21.768707482993197,57.142857142857146,87,92,56,59.183673469387756,62.585034013605444,38.095238095238095,14,2,9.523809523809524,1.3605442176870748,94,91,63.945578231292515,61.904761904761905,18,17,7,2,2,0,12.244897959183673,11.564625850340136,4.761904761904762,1.3605442176870748,1.3605442176870748,0.0
679,2022-09-16,25,38,84,147,17.006802721088434,25.85034013605442,57.142857142857146,69,88,47,46.93877551020408,59.863945578231295,31.972789115646258,9,1,6.122448979591836,0.6802721088435374,90,81,61.224489795918366,55.10204081632653,11,8,3,16,4,1,7.482993197278912,5.442176870748299,2.0408163265306123,10.884353741496598,2.7210884353741496,0.6802721088435374
680,2022-09-19,31,30,86,147,21.08843537414966,20.408163265306122,58.50340136054422,57,81,47,38.775510204081634,55.10204081632653,31.972789115646258,5,3,3.401360544217687,2.0408163265306123,85,62,57.82312925170068,42.17687074829932,11,5,2,18,6,2,7.482993197278912,3.401360544217687,1.3605442176870748,12.244897959183673,4.081632653061225,1.3605442176870748
681,2022-09-20,72,37,38,147,48.97959183673469,25.170068027210885,25.85034013605442,71,89,48,48.29931972789116,60.54421768707483,32.6530612244898,7,4,4.761904761904762,2.7210884353741496,86,57,58.50340136054422,38.775510204081634,10,7,3,11,4,2,6.802721088435374,4.761904761904762,2.0408163265306123,7.482993197278912,2.7210884353741496,1.3605442176870748
682,2022-09-21,26,35,86,147,17.687074829931973,23.80952380952381,58.50340136054422,57,84,46,38.775510204081634,57.142857142857146,31.292517006802722,7,6,4.761904761904762,4.081632653061225,84,49,57.142857142857146,33.333333333333336,7,5,2,15,5,3,4.761904761904762,3.401360544217687,1.3605442176870748,10.204081632653061,3.401360544217687,2.0408163265306123
683,2022-09-22,93,31,23,147,63.265306122448976,21.08843537414966,15.646258503401361,68,91,49,46.25850340136054,61.904761904761905,33.333333333333336,10,5,6.802721088435374,3.401360544217687,82,51,55.78231292517007,34.69387755102041,7,5,1,12,3,2,4.761904761904762,3.401360544217687,0.6802721088435374,8.16326530612245,2.0408163265306123,1.3605442176870748
684,2022-09-23,30,34,83,147,20.408163265306122,23.12925170068027,56.46258503401361,61,83,46,41.49659863945578,56.46258503401361,31.292517006802722,11,5,7.482993197278912,3.401360544217687,78,48,53.06122448979592,32.6530612244898,15,11,3,17,4,2,10.204081632653061,7.482993197278912,2.0408163265306123,11.564625850340136,2.7210884353741496,1.3605442176870748
685,2022-09-26,23,21,103,147,15.646258503401361,14.285714285714286,70.06802721088435,43,70,49,29.25170068027211,47.61904761904762,33.333333333333336,11,9,7.482993197278912,6.122448979591836,72,46,48.97959183673469,31.292517006802722,7,5,0,35,11,5,4.761904761904762,3.401360544217687,0.0,23.80952380952381,7.482993197278912,3.401360544217687
686,2022-09-27,16,22,109,147,10.884353741496598,14.965986394557824,74.14965986394557,29,58,40,19.727891156462587,39.45578231292517,27.210884353741495,3,20,2.0408163265306123,13.605442176870747,64,33,43.53741496598639,22.448979591836736,5,4,0,43,15,11,3.401360544217687,2.7210884353741496,0.0,29.25170068027211,10.204081632653061,7.482993197278912
687,2022-09-28,41,25,81,147,27.891156462585034,17.006802721088434,55.10204081632653,30,53,39,20.408163265306122,36.054421768707485,26.53061224489796,2,20,1.3605442176870748,13.605442176870747,56,23,38.095238095238095,15.646258503401361,2,2,0,65,25,14,1.3605442176870748,1.3605442176870748,0.0,44.21768707482993,17.006802721088434,9.523809523809524
688,2022-09-29,25,36,86,147,17.006802721088434,24.489795918367346,58.50340136054422,17,49,39,11.564625850340136,33.333333333333336,26.53061224489796,1,20,0.6802721088435374,13.605442176870747,51,18,34.69387755102041,12.244897959183673,3,2,0,31,13,9,2.0408163265306123,1.3605442176870748,0.0,21.08843537414966,8.843537414965986,6.122448979591836
689,2022-09-30,64,38,45,147,43.53741496598639,25.85034013605442,30.612244897959183,24,48,41,16.3265306122449,32.6530612244898,27.891156462585034,3,21,2.0408163265306123,14.285714285714286,46,20,31.292517006802722,13.605442176870747,2,2,0,41,18,14,1.3605442176870748,1.3605442176870748,0.0,27.891156462585034,12.244897959183673,9.523809523809524
690,2022-10-03,3,19,125,147,2.0408163265306123,12.92517006802721,85.03401360544218,15,40,35,10.204081632653061,27.210884353741495,23.80952380952381,0,37,0.0,25.170068027210885,40,15,27.210884353741495,10.204081632653061,1,0,0,66,25,19,0.6802721088435374,0.0,0.0,44.89795918367347,17.006802721088434,12.92517006802721
691,2022-10-04,102,27,18,147,69.38775510204081,18.367346938775512,12.244897959183673,19,44,38,12.92517006802721,29.931972789115648,25.85034013605442,3,27,2.0408163265306123,18.367346938775512,38,15,25.85034013605442,10.204081632653061,3,3,2,14,9,8,2.0408163265306123,2.0408163265306123,1.3605442176870748,9.523809523809524,6.122448979591836,5.442176870748299
692,2022-10-05,54,42,51,147,36.734693877551024,28.571428571428573,34.69387755102041,22,50,36,14.965986394557824,34.01360544217687,24.489795918367346,3,20,2.0408163265306123,13.605442176870747,35,17,23.80952380952381,11.564625850340136,3,3,2,12,8,4,2.0408163265306123,2.0408163265306123,1.3605442176870748,8.16326530612245,5.442176870748299,2.7210884353741496
693,2022-10-06,87,35,25,147,59.183673469387756,23.80952380952381,17.006802721088434,26,52,40,17.687074829931973,35.374149659863946,27.210884353741495,5,13,3.401360544217687,8.843537414965986,33,24,22.448979591836736,16.3265306122449,6,6,1,6,2,1,4.081632653061225,4.081632653061225,0.6802721088435374,4.081632653061225,1.3605442176870748,0.6802721088435374
694,2022-10-07,34,43,70,147,23.12925170068027,29.25170068027211,47.61904761904762,30,50,38,20.408163265306122,34.01360544217687,25.85034013605442,2,13,1.3605442176870748,8.843537414965986,33,29,22.448979591836736,19.727891156462587,2,2,1,12,6,5,1.3605442176870748,1.3605442176870748,0.6802721088435374,8.16326530612245,4.081632653061225,3.401360544217687
695,2022-10-10,19,26,102,147,12.92517006802721,17.687074829931973,69.38775510204081,22,39,35,14.965986394557824,26.53061224489796,23.80952380952381,1,19,0.6802721088435374,12.92517006802721,27,33,18.367346938775512,22.448979591836736,0,0,0,24,13,9,0.0,0.0,0.0,16.3265306122449,8.843537414965986,6.122448979591836
696,2022-10-11,35,30,82,147,23.80952380952381,20.408163265306122,55.78231292517007,23,35,35,15.646258503401361,23.80952380952381,23.80952380952381,2,23,1.3605442176870748,15.646258503401361,25,26,17.006802721088434,17.687074829931973,2,1,0,30,20,14,1.3605442176870748,0.6802721088435374,0.0,20.408163265306122,13.605442176870747,9.523809523809524
697,2022-10-12,63,41,43,147,42.857142857142854,27.891156462585034,29.25170068027211,27,38,36,18.367346938775512,25.85034013605442,24.489795918367346,1,20,0.6802721088435374,13.605442176870747,25,32,17.006802721088434,21.768707482993197,4,2,1,29,16,11,2.7210884353741496,1.3605442176870748,0.6802721088435374,19.727891156462587,10.884353741496598,7.482993197278912
698,2022-10-17,64,34,49,147,43.53741496598639,23.12925170068027,33.333333333333336,35,40,37,23.80952380952381,27.210884353741495,25.170068027210885,2,16,1.3605442176870748,10.884353741496598,28,38,19.047619047619047,25.85034013605442,5,3,1,24,16,9,3.401360544217687,2.0408163265306123,0.6802721088435374,16.3265306122449,10.884353741496598,6.122448979591836
699,2022-10-18,109,22,16,147,74.14965986394557,14.965986394557824,10.884353741496598,56,51,41,38.095238095238095,34.69387755102041,27.891156462585034,2,8,1.3605442176870748,5.442176870748299,30,63,20.408163265306122,42.857142857142854,8,3,1,1,1,1,5.442176870748299,2.0408163265306123,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374
700,2022-10-19,51,39,57,147,34.69387755102041,26.53061224489796,38.775510204081634,61,53,42,41.49659863945578,36.054421768707485,28.571428571428573,1,7,0.6802721088435374,4.761904761904762,31,76,21.08843537414966,51.70068027210884,11,3,1,1,1,1,7.482993197278912,2.0408163265306123,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374
701,2022-10-20,65,39,43,147,44.21768707482993,26.53061224489796,29.25170068027211,70,48,40,47.61904761904762,32.6530612244898,27.210884353741495,1,7,0.6802721088435374,4.761904761904762,33,90,22.448979591836736,61.224489795918366,6,4,2,8,5,4,4.081632653061225,2.7210884353741496,1.3605442176870748,5.442176870748299,3.401360544217687,2.7210884353741496
702,2022-10-21,31,36,80,147,21.08843537414966,24.489795918367346,54.42176870748299,58,43,40,39.45578231292517,29.25170068027211,27.210884353741495,2,5,1.3605442176870748,3.401360544217687,33,96,22.448979591836736,65.3061224489796,3,3,2,5,4,2,2.0408163265306123,2.0408163265306123,1.3605442176870748,3.401360544217687,2.7210884353741496,1.3605442176870748
703,2022-10-25,49,40,58,147,33.333333333333336,27.210884353741495,39.45578231292517,52,40,41,35.374149659863946,27.210884353741495,27.891156462585034,3,6,2.0408163265306123,4.081632653061225,37,99,25.170068027210885,67.34693877551021,8,5,3,8,6,4,5.442176870748299,3.401360544217687,2.0408163265306123,5.442176870748299,4.081632653061225,2.7210884353741496
704,2022-10-26,70,33,44,147,47.61904761904762,22.448979591836736,29.931972789115648,70,43,43,47.61904761904762,29.25170068027211,29.25170068027211,1,4,0.6802721088435374,2.7210884353741496,39,95,26.53061224489796,64.62585034013605,14,6,1,2,2,2,9.523809523809524,4.081632653061225,0.6802721088435374,1.3605442176870748,1.3605442176870748,1.3605442176870748
705,2022-10-27,70,46,31,147,47.61904761904762,31.292517006802722,21.08843537414966,80,49,46,54.42176870748299,33.333333333333336,31.292517006802722,3,4,2.0408163265306123,2.7210884353741496,47,103,31.972789115646258,70.06802721088435,14,3,0,7,4,2,9.523809523809524,2.0408163265306123,0.0,4.761904761904762,2.7210884353741496,1.3605442176870748
706,2022-10-28,31,36,80,147,21.08843537414966,24.489795918367346,54.42176870748299,77,45,45,52.38095238095238,30.612244897959183,30.612244897959183,3,5,2.0408163265306123,3.401360544217687,48,97,32.6530612244898,65.98639455782313,8,4,1,4,3,2,5.442176870748299,2.7210884353741496,0.6802721088435374,2.7210884353741496,2.0408163265306123,1.3605442176870748
707,2022-10-31,57,42,48,147,38.775510204081634,28.571428571428573,32.6530612244898,80,46,42,54.42176870748299,31.292517006802722,28.571428571428573,6,4,4.081632653061225,2.7210884353741496,52,99,35.374149659863946,67.34693877551021,9,3,0,3,0,0,6.122448979591836,2.0408163265306123,0.0,2.0408163265306123,0.0,0.0
708,2022-11-01,91,29,27,147,61.904761904761905,19.727891156462587,18.367346938775512,96,59,47,65.3061224489796,40.136054421768705,31.972789115646258,6,2,4.081632653061225,1.3605442176870748,52,109,35.374149659863946,74.14965986394557,12,3,2,1,0,0,8.16326530612245,2.0408163265306123,1.3605442176870748,0.6802721088435374,0.0,0.0
709,2022-11-02,36,40,71,147,24.489795918367346,27.210884353741495,48.29931972789116,92,55,50,62.585034013605444,37.414965986394556,34.01360544217687,5,3,3.401360544217687,2.0408163265306123,55,109,37.414965986394556,74.14965986394557,17,6,0,3,1,0,11.564625850340136,4.081632653061225,0.0,2.0408163265306123,0.6802721088435374,0.0
710,2022-11-03,63,37,47,147,42.857142857142854,25.170068027210885,31.972789115646258,90,56,51,61.224489795918366,38.095238095238095,34.69387755102041,4,2,2.7210884353741496,1.3605442176870748,54,113,36.734693877551024,76.87074829931973,11,3,0,10,3,0,7.482993197278912,2.0408163265306123,0.0,6.802721088435374,2.0408163265306123,0.0
711,2022-11-04,80,41,26,147,54.42176870748299,27.891156462585034,17.687074829931973,109,61,55,74.14965986394557,41.49659863945578,37.414965986394556,7,1,4.761904761904762,0.6802721088435374,63,117,42.857142857142854,79.59183673469387,18,5,1,3,1,0,12.244897959183673,3.401360544217687,0.6802721088435374,2.0408163265306123,0.6802721088435374,0.0
712,2022-11-07,40,36,71,147,27.210884353741495,24.489795918367346,48.29931972789116,98,62,50,66.66666666666667,42.17687074829932,34.01360544217687,7,2,4.761904761904762,1.3605442176870748,65,116,44.21768707482993,78.91156462585035,13,3,0,9,7,2,8.843537414965986,2.0408163265306123,0.0,6.122448979591836,4.761904761904762,1.3605442176870748
713,2022-11-08,57,35,55,147,38.775510204081634,23.80952380952381,37.414965986394556,92,66,52,62.585034013605444,44.89795918367347,35.374149659863946,11,3,7.482993197278912,2.0408163265306123,68,112,46.25850340136054,76.19047619047619,21,6,0,7,4,1,14.285714285714286,4.081632653061225,0.0,4.761904761904762,2.7210884353741496,0.6802721088435374
714,2022-11-09,18,31,98,147,12.244897959183673,21.08843537414966,66.66666666666667,70,57,49,47.61904761904762,38.775510204081634,33.333333333333336,10,5,6.802721088435374,3.401360544217687,69,103,46.93877551020408,70.06802721088435,10,5,0,12,9,3,6.802721088435374,3.401360544217687,0.0,8.16326530612245,6.122448979591836,2.0408163265306123
715,2022-11-10,39,37,71,147,26.53061224489796,25.170068027210885,48.29931972789116,73,56,49,49.65986394557823,38.095238095238095,33.333333333333336,8,11,5.442176870748299,7.482993197278912,68,95,46.25850340136054,64.62585034013605,8,4,2,15,10,5,5.442176870748299,2.7210884353741496,1.3605442176870748,10.204081632653061,6.802721088435374,3.401360544217687
716,2022-11-11,68,40,39,147,46.25850340136054,27.210884353741495,26.53061224489796,77,56,53,52.38095238095238,38.095238095238095,36.054421768707485,9,10,6.122448979591836,6.802721088435374,66,93,44.89795918367347,63.265306122448976,9,2,1,22,15,7,6.122448979591836,1.3605442176870748,0.6802721088435374,14.965986394557824,10.204081632653061,4.761904761904762
717,2022-11-14,24,21,102,147,16.3265306122449,14.285714285714286,69.38775510204081,63,46,49,42.857142857142854,31.292517006802722,33.333333333333336,4,18,2.7210884353741496,12.244897959183673,61,78,41.49659863945578,53.06122448979592,4,2,1,26,20,13,2.7210884353741496,1.3605442176870748,0.6802721088435374,17.687074829931973,13.605442176870747,8.843537414965986
718,2022-11-15,74,31,42,147,50.34013605442177,21.08843537414966,28.571428571428573,58,48,47,39.45578231292517,32.6530612244898,31.972789115646258,4,10,2.7210884353741496,6.802721088435374,62,66,42.17687074829932,44.89795918367347,7,3,0,16,9,5,4.761904761904762,2.0408163265306123,0.0,10.884353741496598,6.122448979591836,3.401360544217687
719,2022-11-16,46,38,63,147,31.292517006802722,25.85034013605442,42.857142857142854,56,47,45,38.095238095238095,31.972789115646258,30.612244897959183,4,12,2.7210884353741496,8.16326530612245,59,62,40.136054421768705,42.17687074829932,6,5,3,8,5,3,4.081632653061225,3.401360544217687,2.0408163265306123,5.442176870748299,3.401360544217687,2.0408163265306123
720,2022-11-17,45,47,55,147,30.612244897959183,31.972789115646258,37.414965986394556,55,43,46,37.414965986394556,29.25170068027211,31.292517006802722,4,13,2.7210884353741496,8.843537414965986,59,55,40.136054421768705,37.414965986394556,4,3,2,10,5,3,2.7210884353741496,2.0408163265306123,1.3605442176870748,6.802721088435374,3.401360544217687,2.0408163265306123
721,2022-11-18,36,41,70,147,24.489795918367346,27.891156462585034,47.61904761904762,54,41,44,36.734693877551024,27.891156462585034,29.931972789115648,4,16,2.7210884353741496,10.884353741496598,53,55,36.054421768707485,37.414965986394556,3,2,0,16,11,7,2.0408163265306123,1.3605442176870748,0.0,10.884353741496598,7.482993197278912,4.761904761904762
